domain,n_companies,ar_gemi,co_name_el,source_url,url,discovered_url,website_source,status_descr
aegeanconsulting.gr,14,175971003000,GK EXELIXIS ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,https://aegeanconsulting.gr/favicon.ico,,,,Ενεργή
aegeanconsulting.gr,14,174284703000,GSH ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,https://aegeanconsulting.gr/favicon.ico,,,,Ενεργή
aegeanconsulting.gr,14,183763909000,HAPPY BEES ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,https://aegeanconsulting.gr/favicon.ico,,,,Ενεργή
aegeanconsulting.gr,14,187615803000,KARBE ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,https://aegeanconsulting.gr/favicon.ico,,,,Ενεργή
aegeanconsulting.gr,14,162239138000,MG COLLECTION Ε.Ε.,https://aegeanconsulting.gr/favicon.ico,,,,Ενεργή
aegeanconsulting.gr,14,174256301000,NEGOC PLUS ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,https://aegeanconsulting.gr/favicon.ico,,,,Ενεργή
aegeanconsulting.gr,14,165330502000,«SBO REAL ΑΝΩΝΥΜΗ ΤΕΧΝΙΚΗ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ»,https://aegeanconsulting.gr/favicon.ico,,,,Ενεργή
aegeanconsulting.gr,14,161358901000,ΚΥΡΙΤΣΗΣ ΕΠΙΠΛΟ ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,https://aegeanconsulting.gr/favicon.ico,,,,Ενεργή
vaplaw.eu,14,168589001000,Akquimed ΜΟΝΟΠΡΟΣΩΠΗ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ,https://vaplaw.eu/_wg/wp-content/uploads/2015/06/logo-170x172-150x150.png,,,,Ενεργή
vaplaw.eu,14,148687001000,BEERSTEPS ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,https://vaplaw.eu/_wg/wp-content/uploads/2015/06/logo-170x172-150x150.png,,,,Ενεργή
vaplaw.eu,14,173034601000,EHRET AND KLEIN GREECE MANAGEMENT Μ.ΑΕ ΚΑΙ ΣΙΑ ΕΤΕΡΟΡΡΥΘΜΗ ΕΤΑΙΡΕΙΑ,https://vaplaw.eu/_wg/wp-content/uploads/2015/06/logo-170x172-150x150.png,,,,Ενεργή
vaplaw.eu,14,172656701000,EHRET AND KLEIN GREECE MANAGEMENT ΜΟΝΟΠΡΟΣΩΠΗ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ,https://vaplaw.eu/_wg/wp-content/uploads/2015/06/logo-170x172-150x150.png,,,,Ενεργή
vaplaw.eu,14,169027701000,Pentati Palisades I ΜΟΝΟΠΡΟΣΩΠΗ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ,https://vaplaw.eu/_wg/wp-content/uploads/2015/06/logo-170x172-150x150.png,,,,Ενεργή
vaplaw.eu,14,169027901000,Pentati Palisades II ΜΟΝΟΠΡΟΣΩΠΗ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ,https://vaplaw.eu/_wg/wp-content/uploads/2015/06/logo-170x172-150x150.png,,,,Ενεργή
vaplaw.eu,14,169028301000,Pentati Palisades III ΜΟΝΟΠΡΟΣΩΠΗ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ,https://vaplaw.eu/_wg/wp-content/uploads/2015/06/logo-170x172-150x150.png,,,,Ενεργή
vaplaw.eu,14,163472601000,SANOPTIS GREECE ΜΟΝΟΠΡΟΣΩΠΗ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ,https://vaplaw.eu/_wg/wp-content/uploads/2015/06/logo-170x172-150x150.png,,,,Ενεργή
vaplaw.eu,14,171106703000,SERVOneering Greece ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,https://vaplaw.eu/_wg/wp-content/uploads/2015/06/logo-170x172-150x150.png,,,,Ενεργή
vaplaw.eu,14,183739403000,SUNJOY ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,https://vaplaw.eu/_wg/wp-content/uploads/2015/06/logo-170x172-150x150.png,,,,Ενεργή
vaplaw.eu,14,168747701000,VAP PARTICIPATIONS ΜΟΝΟΠΡΟΣΩΠΗ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ,https://vaplaw.eu/_wg/wp-content/uploads/2015/06/logo-170x172-150x150.png,,,,Ενεργή
vaplaw.eu,14,169813501000,Van Ameyde Greece Holding ΜΟΝΟΠΡΟΣΩΠΗ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ,https://vaplaw.eu/_wg/wp-content/uploads/2015/06/logo-170x172-150x150.png,,,,Ενεργή
vaplaw.eu,14,167040801000,Yunan Greek RE ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ,https://vaplaw.eu/_wg/wp-content/uploads/2015/06/logo-170x172-150x150.png,,,,Ενεργή
vaplaw.eu,14,160277301000,ΕΡΕΤ ΚΑΙ ΚΛΑΙΝ ΑΝΑΠΤΥΞΙΑΚΗ ΕΛΛΑΔΑΣ Α.Ε.,https://vaplaw.eu/_wg/wp-content/uploads/2015/06/logo-170x172-150x150.png,,,,Ενεργή
adies.gr,13,176785209000,ΑΙΓΙΝΙΤΗΣ ΑΡΓΥΡΙΟΣ ΤΟΥ ΑΝΤΩΝΙΟΥ,https://www.adies.gr/favicon.ico,www.adies.gr,,,Ενεργή
adies.gr,13,171268909000,ΑΛΕΞΑΝΔΡΟΥ ΑΝΑΣΤΑΣΙΟΣ ΤΟΥ ΙΩΑΝΝΗ,https://www.adies.gr/favicon.ico,www.adies.gr,,,Ενεργή
adies.gr,13,174754209000,ΓΚΙΟΧΑΛΑΣ ΝΙΚΟΛΑΟΣ ΤΟΥ ΕΛΕΥΘΕΡΙΟΥ,https://www.adies.gr/favicon.ico,www.adies.gr,,,Ενεργή
adies.gr,13,169689001000,ΕΛΕΥΘΕΡΙΟΥ ΚΩΝΣΤΑΝΤΙΝΟΣ,https://adies.gr/favicon.ico,adies.gr,,,Ενεργή
adies.gr,13,173124409000,ΕΥΔΑΙΜΩΝ ΕΙΡΗΝΗ ΤΟΥ ΓΕΩΡΓΙΟΥ,https://www.adies.gr/favicon.ico,www.adies.gr,,,Ενεργή
adies.gr,13,133747008000,ΗΠΕΙΡΩΤΙΚΕΣ ΑΝΩΤΕΡΕΣ ΙΔΙΟΚΤΗΣΙΕΣ Ι.Κ.Ε.,https://www.adies.gr/favicon.ico,www.adies.gr,,,Ενεργή
adies.gr,13,175020909000,ΚΑΛΑΘΑΣ ΔΗΜΗΤΡΙΟΣ ΤΟΥ ΑΝΤΩΝΙΟΥ,https://www.adies.gr/favicon.ico,www.adies.gr,,,Ενεργή
adies.gr,13,173194141000,ΚΑΛΑΝΤΖΑΚΗΣ ΣΤΕΦΑΝΟΣ,https://www.adies.gr/favicon.ico,www.adies.gr,,,Ενεργή
adies.gr,13,172124809000,ΚΑΣΤΡΑΤΙ ΜΑΡΙΝΟΣ ΤΟΥ ΠΕΤΡΙΤ,https://www.adies.gr/favicon.ico,www.adies.gr,,,Ενεργή
adies.gr,13,163082208000,ΛΟΓΙΣΤΙΚΟ ΓΡΑΦΕΙΟ ΕΝ ΤΗ ΤΑΞΕΙ ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,https://www.adies.gr/favicon.ico,https://www.adies.gr,,,Ενεργή
adies.gr,13,169088309000,ΜΕΞΗ ΛΕΥΤΕΡ ΤΟΥ ΘΑΝΑΣ,https://www.adies.gr/favicon.ico,www.adies.gr,,,Ενεργή
adies.gr,13,174427203000,ΠΑΠΑΔΑΤΟΥ ΦΡΑΓΚΟΥ ΜΙΧΑΗΛΑ ΡΑΦΑΗΛΑ,https://www.adies.gr/favicon.ico,www.adies.gr,,,Ενεργή
adies.gr,13,170293909000,ΣΤΑΣΑΗΣ ΜΙΧΑΗΛ ΤΟΥ ΝΙΚΟΛΑΟΥ,https://www.adies.gr/favicon.ico,www.adies.gr,,,Ενεργή
solek.com,13,160306605000,AMBER-ΕΝΕRGY ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,https://solek.com/wp-content/uploads/2022/09/solek-logo-1.svg,https://www.solek.com/en,,,Ενεργή
solek.com,13,160571501000,GR ATHENS 1 ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,https://solek.com/wp-content/uploads/2022/09/solek-logo-1.svg,https://www.solek.com/en,,,Ενεργή
solek.com,13,177371201000,GR ATHENS 10 ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,https://solek.com/wp-content/uploads/2022/09/solek-logo-1.svg,,,,Ενεργή
solek.com,13,177442801000,GR ATHENS 11 ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,https://solek.com/wp-content/uploads/2022/09/solek-logo-1.svg,,,,Ενεργή
solek.com,13,160575101000,GR ATHENS 2 ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,https://solek.com/wp-content/uploads/2022/09/solek-logo-1.svg,https://www.solek.com/en,,,Ενεργή
solek.com,13,160576201000,GR ATHENS 3 ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.	,https://solek.com/wp-content/uploads/2022/09/solek-logo-1.svg,https://www.solek.com/en,,,Ενεργή
solek.com,13,165837301000,GR ATHENS 4 ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,https://solek.com/wp-content/uploads/2022/09/solek-logo-1.svg,https://www.solek.com/en.,,,Ενεργή
solek.com,13,165837201000,GR ATHENS 5 ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,https://solek.com/wp-content/uploads/2022/09/solek-logo-1.svg,https://www.solek.com/en.,,,Ενεργή
solek.com,13,165837101000,GR ATHENS 6 ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,https://solek.com/wp-content/uploads/2022/09/solek-logo-1.svg,https://www.solek.com/en.,,,Ενεργή
solek.com,13,176318501000,GR ATHENS 7 ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,https://solek.com/wp-content/uploads/2022/09/solek-logo-1.svg,https://www.solek.com/en,,,Ενεργή
solek.com,13,176320701000,GR ATHENS 8 ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,https://solek.com/wp-content/uploads/2022/09/solek-logo-1.svg,https://www.solek.com/en,,,Ενεργή
solek.com,13,176955901000,GR ATHENS 9 ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,https://solek.com/wp-content/uploads/2022/09/solek-logo-1.svg,,,,Ενεργή
solek.com,13,157968301000,SOLEK GREECE SERVICES ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,https://solek.com/wp-content/uploads/2022/09/solek-logo-1.svg,https://www.solek.com/en,,,Ενεργή
assets.jwwb.nl,13,159534601000,ALPHA DOM ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,https://assets.jwwb.nl/assets/brand/webador/icon/favicon.png?bust=2299e1307cbb69076146,https://alphadom.eu,,,Ενεργή
assets.jwwb.nl,13,130664401000,CAREFIRST PROVIDERS ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,https://assets.jwwb.nl/assets/brand/webador/icon/favicon.png?bust=2299e1307cbb69076146,www.carefirst.gr,,,Ενεργή
assets.jwwb.nl,13,190532101000,CIVIL EPA ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,https://assets.jwwb.nl/assets/brand/webador/icon/favicon.png?bust=2299e1307cbb69076146,https://www.civil-epistemic-systems.com/selida-gemi,,,Ενεργή
assets.jwwb.nl,13,171940732000,COSMOS DELIVERY ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,https://assets.jwwb.nl/assets/brand/webador/icon/favicon.png?bust=2299e1307cbb69076146,http://www.cosmos-delivery.com/,,,Ενεργή
assets.jwwb.nl,13,159766642000,GIP Ι.Κ.Ε.,https://assets.jwwb.nl/assets/brand/webador/icon/favicon.png?bust=2299e1307cbb69076146,https://gip.webador.co.uk/,,,Ενεργή
assets.jwwb.nl,13,187157638000,Horizon Beauty ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,https://assets.jwwb.nl/assets/brand/webador/icon/favicon.png?bust=2299e1307cbb69076146,horizon-beauty-online-greece.com,,,Ενεργή
assets.jwwb.nl,13,173944927000,KLIMA INVESTMENTS ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,https://assets.jwwb.nl/assets/brand/webador/icon/favicon.ico?bust=1aa7636a79018ede643c,http://free-4647350.webadoresite.com/,,,Ενεργή
assets.jwwb.nl,13,173056801000,PROPERTY 365 ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,https://assets.jwwb.nl/assets/brand/webador/icon/favicon.png?bust=2299e1307cbb69076146,free-4222499.webador.com/,,,Ενεργή
assets.jwwb.nl,13,187857503000,SPIO ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,https://assets.jwwb.nl/assets/brand/webador/icon/favicon.png?bust=2299e1307cbb69076146,http://spio-estate.online,,,Ενεργή
assets.jwwb.nl,13,172603403000,Γ.ΚΑΠΕΛΕΡΗΣ ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,https://assets.jwwb.nl/assets/brand/webador/icon/favicon.png?bust=2299e1307cbb69076146,https://www.gkapelerisike.com/,,,Ενεργή
assets.jwwb.nl,13,128991501000,ΓΕΥΜΑΤΑ ΛΙΟΣΙΩΝ-ΚΩΣΤΑΣ ΜΑΡΙΝΑΚΗΣ - ΣΩΤΗΡΗΣ ΚΥΡΙΑΚΟΥ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,https://assets.jwwb.nl/assets/brand/webador/icon/favicon.png?bust=2299e1307cbb69076146,https://gevmata-liosion.webador.com/,,,Ενεργή
assets.jwwb.nl,13,158015006000,ΓΕΥΣΕΙΣ ΣΙΝΔΟΥ Ι.Κ.Ε.,https://assets.jwwb.nl/assets/brand/webador/icon/favicon.png?bust=2299e1307cbb69076146,https://doronsintou.webador.co.uk,,,Ενεργή
assets.jwwb.nl,13,118076501000,Σ. ΒΑΚΑΛΟΠΟΥΛΟΣ ΚΑΙ ΣΙΑ Ε.Ε. - ΤΗΛΕΠΙΚΟΙΝΩΝΙΕΣ - ΙΔΙΩΤΙΚΗ ΕΠΙΧΕΙΡΗΣΗ ΠΑΡΟΧΗΣ ΥΠΗΡΕΣΙΩΝ ΑΣΦΑΛΕΙΑΣ,https://assets.jwwb.nl/assets/brand/webador/icon/favicon.png?bust=2299e1307cbb69076146,,https://www.alertit.gr/,discovered,Ενεργή
xasiotis.gr,13,178723440000,AKIS-G ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,https://xasiotis.gr/wp-includes/images/w-logo-blue-white-bg.png,,,,Ενεργή
xasiotis.gr,13,149132240000,CPC ACCOUNTING ADVICE ΙΚΕ,https://xasiotis.gr/wp-includes/images/w-logo-blue-white-bg.png,http://www.xasiotis.gr,,,Ενεργή
xasiotis.gr,13,144555440000,Chasiotis Accounting Solutions ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,https://xasiotis.gr/wp-includes/images/w-logo-blue-white-bg.png,www.xasiotis.gr,,,Ενεργή
xasiotis.gr,13,169675840000,Kyvos Incorporation Ε.Ε.,https://xasiotis.gr/wp-includes/images/w-logo-blue-white-bg.png,,,,Ενεργή
xasiotis.gr,13,154585740000,LARISA FACE COVER Α.Ε.,https://xasiotis.gr/wp-includes/images/w-logo-blue-white-bg.png,,,,Ενεργή
xasiotis.gr,13,175384640000,LS RMBLS SPITAKI ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,https://xasiotis.gr/wp-includes/images/w-logo-blue-white-bg.png,,,,Ενεργή
xasiotis.gr,13,170278540000,NAER HYGGE BAR Ε.Ε.,https://xasiotis.gr/wp-includes/images/w-logo-blue-white-bg.png,,,,Ενεργή
xasiotis.gr,13,162517940000,S.C.S. ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,https://xasiotis.gr/wp-includes/images/w-logo-blue-white-bg.png,,,,Ενεργή
xasiotis.gr,13,171656401000,TERAHARD HELLAS ΜΟΝΟΠΡΟΣΩΠΗ Α.Ε.,https://xasiotis.gr/wp-includes/images/w-logo-blue-white-bg.png,,,,Ενεργή
xasiotis.gr,13,176706240000,VELIKA BEACH BAR ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,https://xasiotis.gr/wp-includes/images/w-logo-blue-white-bg.png,,,,Ενεργή
xasiotis.gr,13,177135340000,ΑΡΜΟΝΙΑ ΕΡΓΩΝ Ι.Κ.Ε.,https://xasiotis.gr/wp-includes/images/w-logo-blue-white-bg.png,,,,Ενεργή
xasiotis.gr,13,150320940000,ΠΑΠΑΧΑΤΖΗΣ Α. - ΛΕΤΣΙΟΣ Κ. - ΚΟΥΡΤΗΣ Β. Ο.Ε.,https://xasiotis.gr/wp-includes/images/w-logo-blue-white-bg.png,,,,Ενεργή
xasiotis.gr,13,153119812000,ΣΙΨΑΣ ΤΟΥΡΙΣΤΙΚΗ Ε.Ε.,https://xasiotis.gr/wp-includes/images/w-logo-blue-white-bg.png,,,,Ενεργή
gand-tax.gr,13,179601903000,CHRYSA ΓΕΩΛΟΓΙΚΕΣ ΚΑΙ ΓΕΩΤΕΧΝΙΚΕΣ ΜΕΛΕΤΕΣ Ε.Ε.,https://gand-tax.gr/favicon.ico,,,,Ενεργή
gand-tax.gr,13,168108801000,DANEF ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,https://gand-tax.gr/favicon.ico,,,,Ενεργή
gand-tax.gr,13,154744701000,ERGON COMPANY Ι.Κ.Ε.,https://gand-tax.gr/favicon.ico,,,,Ενεργή
gand-tax.gr,13,154536503000,LAMDA THERAPEUTICS Ι.Κ.Ε.,https://gand-tax.gr/favicon.ico,,,,Ενεργή
gand-tax.gr,13,171164701000,One To One Approach Ε.Ε.,https://gand-tax.gr/favicon.ico,,,,Ενεργή
gand-tax.gr,13,181172402000,The Modern Rhea Ο.Ε.,https://gand-tax.gr/favicon.ico,,,,Ενεργή
gand-tax.gr,13,160201303000,URBANTOPIA Ι.Κ.Ε.,https://gand-tax.gr/favicon.ico,,,,Ενεργή
gand-tax.gr,13,180408001000,Untold Mykonos Ι.Κ.Ε.,https://gand-tax.gr/favicon.ico,,,,Ενεργή
gand-tax.gr,13,165195201000,Ε & Κ ΑΚΙΝΗΤΑ Ι.Κ.Ε.,https://gand-tax.gr/favicon.ico,,,,Ενεργή
gand-tax.gr,13,168006603000,ΚΑΡΩΝΗΣ ΑΡΙΣΤΕΙΔΗΣ ΤΟΥ ΚΩΝΣΤΑΝΤΙΝΟΥ,https://gand-tax.gr/favicon.ico,,,,Ενεργή
gand-tax.gr,13,181355103000,ΜΠΑΡ ΦΑΛΑΙΝΑ Ε.Ε.,https://gand-tax.gr/favicon.ico,,,,Ενεργή
gand-tax.gr,13,148167303000,ΣΑΛΤΟΥΡΙΔΗΣ ΒΑΣΙΛΕΙΟΣ ΤΟΥ ΜΥΛΤΙΑΔΗ,https://gand-tax.gr/favicon.ico,,,,Ενεργή
gand-tax.gr,13,190876303000,ΣΟΦΙΑΝΟΥ ΜΑΡΙΑΝΝΑ ΤΟΥ ΘΕΟΔΩΡΟΥ ΑΝΤΩΝΙΟΥ,https://gand-tax.gr/favicon.ico,,,,Ενεργή
margins.gr,13,162723401000,CULTURE BRAINED ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,https://margins.gr/images/favicon.png,,,,Ενεργή
margins.gr,13,171018501000,DREAM PARTNERS Ι.Κ.Ε.,https://margins.gr/images/favicon.png,,,,Ενεργή
margins.gr,13,170214603000,INNOVATION TRANSFORMATION & ENVIRONMENTAL CONSULTANCY Ι.Κ.Ε.,https://margins.gr/images/favicon.png,,,,Ενεργή
margins.gr,13,8734101000,MARGINS Ι.Κ.Ε.,https://margins.gr/images/favicon.png,www.margins.gr,,,Ενεργή
margins.gr,13,167232801000,TKK HELLAS  ΜΟΝΟΠΡΟΣΩΠΗ Α.Ε.,https://margins.gr/images/favicon.png,,,,Ενεργή
margins.gr,13,152532801000,ΑΝΘΡΩΠΟΣ ΓΙΑ ΤΟΝ ΑΝΘΡΩΠΟ Α.Μ.Κ.Ε.,https://margins.gr/images/favicon.png,,,,Ενεργή
margins.gr,13,165689603000,ΒΑΓΙΑΣ ΔΗΜΗΤΡΙΟΣ ΤΟΥ ΦΩΤΙΟΥ,https://margins.gr/images/favicon.png,,,,Ενεργή
margins.gr,13,193221922000,ΘΕΟΔΩΡΟΥ ΑΛΕΞΑΝΔΡΑ ΤΟΥ ΓΕΩΡΓΙΟΥ,https://margins.gr/images/favicon.png,,,,Ενεργή
margins.gr,13,162591803000,ΚΑΝΑΓΚΙΝΗΣ ΝΙΚΟΛΑΟΣ ΤΟΥ ΦΙΛΙΠΠΟΥ,https://margins.gr/images/favicon.png,,,,Ενεργή
margins.gr,13,162006303000,ΚΟΥΡΤΟΓΛΟΥ ΝΙΚΟΛΑΟΣ ΤΟΥ ΙΩΑΝΝΗ,https://margins.gr/images/favicon.png,,,,Ενεργή
margins.gr,13,158428403000,ΛΙΑΠΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ ΤΟΥ ΔΗΜΗΤΡΙΟΥ,https://margins.gr/images/favicon.png,,,,Ενεργή
margins.gr,13,174729203000,ΠΑΠΠΑΣ ΑΝΔΡΕΑΣ ΤΟΥ ΚΩΝΣΤΑΝΤΙΝΟΥ,https://margins.gr/images/favicon.png,,,,Ενεργή
margins.gr,13,162519003000,ΡΑΠΟ ΕΝΤΜΟΝΤ ΤΟΥ ΠΕΤΡΑΚΗ,https://margins.gr/images/favicon.png,,,,Ενεργή
prgtax.gr,13,163478001000,CHEER ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,https://prgtax.gr/favicon-32x32.png?v=ba71b0ef60e20e344168556c90696abe,,,,Ενεργή
prgtax.gr,13,168745203000,DIM CONSTRUCTION MANAGEMENT AND CONSULTING Ε.Ε.,https://prgtax.gr/favicon-32x32.png?v=ba71b0ef60e20e344168556c90696abe,,,,Ενεργή
prgtax.gr,13,176037403000,HM PROPERTIES ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,https://prgtax.gr/favicon-32x32.png?v=ba71b0ef60e20e344168556c90696abe,,,,Ενεργή
prgtax.gr,13,161241101000,LIEL INVESTMENT Ι.Κ.Ε.,https://prgtax.gr/favicon-32x32.png?v=ba71b0ef60e20e344168556c90696abe,,,,Ενεργή
prgtax.gr,13,161244701000,LIEL IPPOKRATOUS ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,https://prgtax.gr/favicon-32x32.png?v=ba71b0ef60e20e344168556c90696abe,,,,Ενεργή
prgtax.gr,13,145014101000,NEW MEVA ESTATE Ανώνυμη Εταιρεία,https://prgtax.gr/favicon-32x32.png?v=ba71b0ef60e20e344168556c90696abe,,,,Ενεργή
prgtax.gr,13,170894840000,PFT PARMAKLI FOOD TECHNOLOGY Ε.Ε.,https://prgtax.gr/favicon-32x32.png?v=ba71b0ef60e20e344168556c90696abe,,,,Ενεργή
prgtax.gr,13,152573601000,PRG ACCOUNTING CONSULTING ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,https://prgtax.gr/favicon-32x32.png?v=ba71b0ef60e20e344168556c90696abe,https://prgtax.gr/,,,Ενεργή
prgtax.gr,13,174490301000,SKIN LUX Ε.Ε.,https://prgtax.gr/favicon-32x32.png?v=ba71b0ef60e20e344168556c90696abe,,,,Ενεργή
prgtax.gr,13,161245501000,XENIA KYTHNOS ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ,https://prgtax.gr/favicon-32x32.png?v=ba71b0ef60e20e344168556c90696abe,,,,Ενεργή
prgtax.gr,13,174892303000,ΕΥ ΖΗΝ ΠΑΚΣ Ε.Ε.,https://prgtax.gr/favicon-32x32.png?v=ba71b0ef60e20e344168556c90696abe,,,,Ενεργή
prgtax.gr,13,163478703000,ΜΕΤΑΦΟΡΙΚΗ TRANS E.E.,https://prgtax.gr/favicon-32x32.png?v=ba71b0ef60e20e344168556c90696abe,,,,Ενεργή
prgtax.gr,13,149632356000,ΣΥΛΚ Ι.Κ.Ε.,https://prgtax.gr/favicon-32x32.png?v=ba71b0ef60e20e344168556c90696abe,,,,Ενεργή
organosi.gr,13,123337206000,ΚΑΡΓΑΚΗΣ Σ. ΚΑΙ ΖΑΡΚΑΔΗΣ Α. Ο.Ε.,https://www.organosi.gr/images/favicon.ico,www.organosi.gr,,,Ενεργή
organosi.gr,13,132296006000,ΚΑΡΓΑΚΗΣ ΣΤΕΦΑΝΟΣ ΚΑΙ ΣΙΑ Ε.Ε.,https://www.organosi.gr/images/favicon.ico,www.organosi.gr,,,Ενεργή
organosi.gr,13,43640806000,ΚΑΡΓΑΚΗΣ ΣΤΕΦΑΝΟΣ ΚΑΙ ΣΙΑ ΟΕ,https://www.organosi.gr/images/favicon.ico,www.organosi.gr,,,Ενεργή
organosi.gr,13,43640806005,ΚΑΡΓΑΚΗΣ ΣΤΕΦΑΝΟΣ ΚΑΙ ΣΙΑ ΟΕ (Υποκατάστημα),https://www.organosi.gr/images/favicon.ico,www.organosi.gr,,,Ενεργή
organosi.gr,13,43640806001,ΚΑΡΓΑΚΗΣ ΣΤΕΦΑΝΟΣ ΚΑΙ ΣΙΑ ΟΕ (Υποκατάστημα),https://www.organosi.gr/images/favicon.ico,www.organosi.gr,,,Ενεργή
organosi.gr,13,43640806002,ΚΑΡΓΑΚΗΣ ΣΤΕΦΑΝΟΣ ΚΑΙ ΣΙΑ ΟΕ (Υποκατάστημα),https://www.organosi.gr/images/favicon.ico,www.organosi.gr,,,Ενεργή
