match_count,text_too_thin_to_judge,page_chars,ar_gemi,co_name_el,co_titles_el,afm,legal_type_descr,prefecture_descr,email,phone,url,discovered_url,scanned_url,sms_marketing,sms_marketing_quote,email_marketing,email_marketing_quote,cold_calling,cold_calling_quote,same_business_as
0,False,2842,171453920000,DETAIL RODOS Ε.Ε.,,802173850,ΕΕ,ΔΩΔΕΚΑΝΗΣΟΥ,info@detailrodos.gr,2241039161,,https://detailad.gr/,https://detailad.gr/,False,,False,,False,,
0,False,1967,194090709000,DIFITAL FORGE ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,DIFITAL FORGE,803299326,ΙΚΕ,ΑΤΤΙΚΗΣ,info@dig-i-forge.gr,6985881351,,https://dig-i-forge.gr/,https://dig-i-forge.gr/,False,,False,,False,,
0,False,6737,177369522000,DIGI-MA ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,DIGI-MA,802491598,ΙΚΕ,ΕΥΒΟΙΑΣ,konstask@yahoo.gr,6949966858,https://digi-ma.gr/,,https://digi-ma.gr/,False,,False,,False,,
0,False,1285,145682701000,DIGIBIZ Ε.Ε.,DIGIBIZ,800955132,ΕΕ,ΑΤΤΙΚΗΣ,papandreou@digibiz.gr,6936495475,,https://digibiz.gr/,https://digibiz.gr/,False,,False,,False,,
0,False,8884,126091601000,DIGITAL 4U ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ ΠΑΡΟΧΗΣ ΥΠΗΡΕΣΙΩΝ ΔΙΑΔΙΚΤΥΟΥ ΠΛΗΡΟΦΟΡΙΚΗΣ ΚΑΙ  ΔΙΑΦΗΜΙΣΗΣ,DIGITAL 4U Α.Ε.,800503730,ΑΕ,ΑΤΤΙΚΗΣ,logistirio@digital4u.gr,2162021350,www.digital4u.gr,,https://www.digital4u.gr/,False,,False,,False,,
0,False,7126,156865401000,DIGITAL PERFORMANCE MARKETING Ι.Κ.Ε.,GROWTH THOUGHT AGENCY,801439541,ΙΚΕ,ΑΤΤΙΚΗΣ,kdimitrokallis@dpm-agency.gr,6978098449,https://dpm-agency.gr/,,https://dpm-agency.gr/,False,,False,,False,,
0,False,4725,176294903000,DIGITAL SAPIENS Ο.Ε.,DIGITAL SAPIENS,802434764,ΟΕ,ΑΤΤΙΚΗΣ,mg@digitalsapiens.gr,6947939994,,https://digitalsapiens.gr/,https://digitalsapiens.gr/,False,,False,,False,,
0,False,7120,179622901000,DISTINGUISHED PROMOTION ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,,802615956,ΙΚΕ,ΑΤΤΙΚΗΣ,kpalierakis@screation.gr,2108848310,,https://www.screation.gr/,https://www.screation.gr/,False,,False,,False,,156488801000
0,False,6974,163046703000,DIZZY AGENCY ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,DIZZY AGENCY,801772221,ΙΚΕ,ΑΤΤΙΚΗΣ,mary@dizzyagency.gr,2114161147,https://dizzy.agency/el/,,https://dizzy.agency/,False,,False,,False,,
0,False,3981,164481401000,DK ADVERTISING ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,DK ADVERTISING,801847710,ΙΚΕ,ΑΤΤΙΚΗΣ,alexandra@dkadv.gr,2108847190,,https://dkadv.gr/,https://dkadv.gr/,False,,False,,False,,827601000
0,False,5000,149893844000,DO IT FOR ME ΙΚΕ,DO IT FOR ME,801134782,ΙΚΕ,ΜΑΓΝΗΣΙΑΣ,luigi.goulianos@gmail.com,6949582902,https://www.doitforme.eu/gemi-etairia,,https://www.doitforme.eu/,False,,False,,False,,
0,False,2638,151469236000,DOKA MEDIA ΔΙΑΦΗΜΙΣΤΙΚΗ ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,DOKA MEDIA ΔΙΑΦΗΜΙΣΤΙΚΗ Μ.Ι.Κ.Ε.,801193769,ΙΚΕ,ΚΟΖΑΝΗΣ,,,https://dokamedia.gr/,,https://dokamedia.gr/,False,,False,,False,,
0,False,3639,179596103000,DYNAWASP Ο.Ε.,DynaWasp,802614413,ΟΕ,ΑΤΤΙΚΗΣ,info@dynawasp.com,6982004148,,https://dynawasp.com/,https://dynawasp.com/,False,,False,,False,,
0,False,2271,345601000,Dentsu Greece - ΜΟΝΟΠΡΟΣΩΠΗ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ ΠΑΡΟΧΗΣ ΔΙΑΦΗΜΙΣΤΙΚΩΝ ΥΠΗΡΕΣΙΩΝ,,094102460,ΑΕ,ΑΤΤΙΚΗΣ,giorgos.petrakis@dentsu.com,2111012216,,https://www.dentsu.com/,https://www.dentsu.com/,False,,False,,False,,
0,False,3650,191916503000,EASYINFLUENCER.TRAVEL Ι.Κ.Ε.,EASYINFLUENCER.TRAVEL,803201493,ΙΚΕ,ΑΤΤΙΚΗΣ,aggelos1athanasiou@gmail.com,6972359810,https://easyinfluencer.travel/,,https://easyinfluencer.travel/,False,,False,,False,,
0,False,849,173565201000,EDRINK ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,EDRINK Ι.Κ.Ε.,802281720,ΙΚΕ,ΑΤΤΙΚΗΣ,carlosc@edrink.gr,2109456321,https://www.edrink.gr,,https://www.edrink.gr/,False,,False,,False,,
0,False,5000,191068803000,EKTEO  ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,ekteo  Ι.Κ.Ε.,803163017,ΙΚΕ,ΑΤΤΙΚΗΣ,info@ekteo.gr,-,,https://ekteo.gr/,https://ekteo.gr/,False,,False,,False,,
0,True,543,140429101000,EMELIS ΙΚΕ,,800772874,ΙΚΕ,ΑΤΤΙΚΗΣ,emelisike1@gmail.com,2102719999,https://emelisike.webnode.gr/,,https://emelisike.webnode.gr/,False,,False,,False,,
0,False,3779,145354101000,ENJOIN ΜΟΝΟΠΡΟΣΩΠΗ ΙΚΕ,ENJOIN,800938817,ΙΚΕ,ΑΤΤΙΚΗΣ,stamouli@ikappa.gr,2114085823,http://www.enjoin.gr,,https://enjoin.gr/,False,,False,,False,,
0,False,7222,141561437000,EUROCAS HELLAS ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,EUROCAS HELLAS MON IKE,800808316,ΙΚΕ,ΚΟΡΙΝΘΙΑΣ,account@aggelosgiakis.gr,6997942522,www.eurocas.gr,,https://eurocas.com/el/,False,,False,,False,,
0,False,2419,86104702000,EXAD CREATIVE AGENCY ΕΕ,EXAD,999452858,ΕΕ,ΑΘΗΝΩΝ,info@exad.gr,2106519692,,https://exad.gr/,https://exad.gr/,False,,False,,False,,
0,False,5041,8328201000,F1 COMMUNICATIONS ΕΚΠΑΙΔΕΥΣΗΣ - ΤΗΛΕΟΠΤΙΚΩΝ ΠΑΡΑΓΩΓΩΝ - ΕΠΙΚΟΙΝΩΝΙΑΣ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,F1 COMMUNICATIONS Ι.Κ.Ε.,998405988,ΙΚΕ,ΑΘΗΝΩΝ,mary.markoulaki@gmail.com,2155605207,https://f1com.gr/,,https://f1com.gr/,False,,False,,False,,
0,False,10027,162450002000,FAIVE ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,FAIVE MON IKE,801738910,ΙΚΕ,ΑΤΤΙΚΗΣ,bonkatod@gmail.com,,https://www.faive.eu,,https://www.faive.eu/de,False,,False,,False,,
0,False,10027,8590101000,FAST MESSENGERS ΥΠΗΡΕΣΙΕΣ ΕΝΤΥΠΟΔΙΑΝΟΜΩΝ ΠΡΟΩΘΗΣΗΣ ΚΑΙ ΔΙΑΦΗΜΙΣΗΣ ΜΟΝΟΠΡΟΣΩΠΗ Ε.Π.Ε.,FAST MESSENGERS Μ.Ε.Π.Ε.,998086487,ΕΠΕ,ΑΤΤΙΚΗΣ,gmichou@skywalker.gr,2109916260,,https://www.skywalker.gr/el,https://www.skywalker.gr/el,False,,False,,False,,8926401000
0,False,2225,138847603000,FIFTYEGGZ COMMUNICATIONS ΕΕ,FIFTYEGGZ,800734452,ΕΕ,ΑΤΤΙΚΗΣ,mike@fiftyeggz.gr,2103469007,,https://fiftyeggz.gr/,https://fiftyeggz.gr/,False,,False,,False,,
0,False,2086,3953301000,FINE AD - ΔΙΑΦΗΜΙΣΤΙΚΕΣ ΚΑΙ ΟΙΚΟΝΟΜΙΚΕΣ ΥΠΗΡΕΣΙΕΣ ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ,FINE AD Α.Ε.,099878330,ΑΕ,ΑΤΤΙΚΗΣ,logistirio@finead.gr,2109216840,www.finead.gr/isologismos,,https://finead.gr/,False,,False,,False,,
0,False,1506,153206501000,FIT365 Ε.Ε.,FIT365,801271950,ΕΕ,ΑΤΤΙΚΗΣ,cd@fitpal.gr,6948728868,,https://www.fitpal.gr/,https://www.fitpal.gr/,False,,False,,False,,
0,False,10027,147131908000,FLIPNEWMEDIA ΥΠΗΡΕΣΙΕΣ ΠΛΗΡΟΥΣ ΔΙΑΦΗΜΙΣΗΣ ΙΚΕ,FLIPNEWMEDIA Ι.Κ.Ε.,801021241,ΙΚΕ,ΑΤΤΙΚΗΣ,nasvestas@flipnewmedia.com,2130312077,https://flipnewmedia.com,,https://www.flipnewmedia.com/,False,,False,,False,,
0,False,5000,151917401000,FLYING POT GROUP ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,FLYING POT GROUP,801214708,ΙΚΕ,ΑΤΤΙΚΗΣ,accounting@theflyingpot.gr,2106564305,https://smarttax.gr/flyingpotgroupike/,,https://smarttax.gr/,False,,False,,False,,
0,False,2520,43390506000,FOTONE (ΦΟΤΟΝΕ) ΔΙΑΦΗΜΙΣΤΙΚΗ ΜΟΝΟΠΡΟΣΩΠΗ ΕΤΑΙΡΙΑ ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ,FOTONE(ΦΟΤΟΝΕ) ΜΕΠΕ,998074360,ΕΠΕ,ΘΕΣΣΑΛΟΝΙΚΗΣ,st@fotone.gr,2310953200,www.fotone.gr,,https://fotone.gr/,False,,False,,False,,
0,False,5000,36617916000,FRESSET ΥΠΗΡΕΣΙΕΣ ΔΙΑΔΙΚΤΥΟΥ ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ	,FRESSET,998363700,ΙΚΕ,ΑΤΤΙΚΗΣ,info@fresset.gr,2112102291,www.fresset.gr,,https://fresset.gr/,False,,False,,False,,
0,False,8735,187369501000,FWRD MEDIA ΕΛΛΑΣ ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,FWRD MEDIA ΕΛΛΑΣ,803011901,ΙΚΕ,ΑΤΤΙΚΗΣ,georgia.stavropoulou@havasmedia.com,2108088998,,https://havasmedianetwork.com,https://havasmedianetwork.com/,False,,False,,False,,
0,False,10027,139432103000,FYLLON ΜΟΝΟΠΡΟΣΩΠΗ ΙΚΕ,FYLLON,800747773,ΙΚΕ,ΑΤΤΙΚΗΣ,borbolis@otenet.gr,6944148044,www.fyllon.gr,,https://www.fyllon.gr/,False,,False,,False,,
0,False,1580,151199501000,G POINT ADV ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,G POINT ADV,801181261,ΙΚΕ,ΑΤΤΙΚΗΣ,info@gpoint.gr,2118008505,http://www.gpoint.gr,,https://www.gpoint.gr/,False,,False,,False,,
0,True,394,185090001000,GASTROCONNECT Ι.Κ.Ε.,GASTROCONNECT,802908661,ΙΚΕ,ΑΤΤΙΚΗΣ,info@gastroconnect.gr,6983739172,https://gastroconnect.gigabit.net.gr/,,https://gastroconnect.gigabit.net.gr/,False,,False,,False,,
0,False,2874,148985901000,GB INNOVATIONS ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,GB INNOVATIONS,801095580,ΙΚΕ,ΑΤΤΙΚΗΣ,ias@gamingbrotherhood.eu,2102204297,,https://gamingbrotherhood.eu/,https://gamingbrotherhood.eu/,False,,False,,False,,
0,False,5000,186696720000,GIGPOSSIBLE ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,,802981201,ΙΚΕ,ΔΩΔΕΚΑΝΗΣΟΥ,lazaros.thomas@hotmail.com,6957067515,https://www.gigpossible.gr,,https://www.gigpossible.gr/,False,,False,,False,,
0,False,10027,4939401000,GLOBE ONE ΜΟΝΟΠΡΟΣΩΠΗ ΕΤΑΙΡΕΙΑ ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ,GLOBE ONE DIGITAL,999853840,ΕΠΕ,ΑΘΗΝΩΝ,digital@globeonedigital.com,2102117700,www.globeonedigital.com,,https://www.globeonedigital.com/,False,,False,,False,,
0,False,2488,135295003000,GOOD WORK TEAM PRIVATE COMPANY,GWT,800674868,ΙΚΕ,ΑΤΤΙΚΗΣ,limnios@gwt.gr,2167003287,,https://gwt.gr/,https://gwt.gr/,False,,False,,False,,
0,False,10027,191077803000,GROWTH SPIKE ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,GROWTH SPIKE,803164259,ΙΚΕ,ΑΤΤΙΚΗΣ,cp@accountinganalytics.gr,6949948414,https://growthspike.co/,,https://growthspike.co/,False,,False,,False,,
0,False,5000,160539501000,GRSPORTS ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,GRSPORTS,801634684,ΙΚΕ,ΑΤΤΙΚΗΣ,christataroglou@icloud.com,6980639943,https://grsports.gr/,,https://grsports.gr/,False,,False,,False,,
0,False,1446,157492203000,GSPOT OUTDOOR ADV Ε.Ε.,GSPOT OUTDOOR ADV,801468978,ΕΕ,ΑΤΤΙΚΗΣ,info@gspot.city,2106654211,,https://gspot.city/,https://gspot.city/,False,,False,,False,,
0,False,1087,158280701000,GUERILLA MOTION STUDIO ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,,801513179,ΙΚΕ,ΑΤΤΙΚΗΣ,ssambatakakakis@yahoo.gr,2102510727,https://www.guerillamotion.com/,,https://www.guerillamotion.com/,False,,False,,False,,
0,True,443,183903203000,GoOnlife Ι.Κ.Ε.,GoOnlife,802848659,ΙΚΕ,ΑΤΤΙΚΗΣ,goonlife@goonlife.com,6970301896,,https://goonlife.com/,https://goonlife.com/,False,,False,,False,,
0,False,10027,191925812000,GroupKey Ο.Ε.,GroupKey Ο.Ε.,803202270,ΟΕ,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,info@groupkey.gr,2161001515,,https://www.groupkey.gr/,https://www.groupkey.gr/,False,,False,,False,,
0,False,1099,136552601000,HAVAS ENGAGE ΔΙΑΦΗΜΙΣΤΙΚΗ ΜΟΝΟΠΡΟΣΩΠΗ ΕΤΑΙΡΙΑ ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ,HAVAS ENGAGE Μ.Ε.Π.Ε.,800689372,ΕΠΕ,ΑΤΤΙΚΗΣ,log@solidhavas.gr,2108172100,,https://www.solidhavas.gr/,https://www.solidhavas.gr/,False,,False,,False,,351901000
0,False,2961,174664703000,HAWK CONSULTING ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,,802342360,ΙΚΕ,ΑΤΤΙΚΗΣ,dmpatsa74@gmail.com,6936930702,www.hawkconsulting.gr,,https://hawkconsulting.gr/,False,,False,,False,,
0,False,3844,141238301000,HEATHER MARIE THEODOROU TOY MAX,3Μ ΘΕΟΔΩΡΟΥ,104355303,ΑΤΟΜΙΚΗ,ΑΤΤΙΚΗΣ,info@ptheodorou.gr,2105751363,,https://www.ptheodorou.gr/,https://www.ptheodorou.gr/,False,,False,,False,,
0,False,3906,144654506000,HELLO ADVERTISING ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,HELLO ADVERTISING,800907459,ΙΚΕ,ΘΕΣΣΑΛΟΝΙΚΗΣ,alkispolioudakis@gmail.com,6977598243,http://www.helloadv.gr/data.html,,https://www.helloadv.gr/,False,,False,,False,,
0,False,5000,170738101000,HOKU DESIGN Ο.Ε.,,802139150,ΟΕ,ΑΤΤΙΚΗΣ,info@hokudesign.gr,2109401010,,https://www.hokudesign.gr/,https://www.hokudesign.gr/,False,,False,,False,,
0,False,2539,143116306000,HOLDER SINGLE MEMBER PRIVATE COMPANY,,800856142,ΙΚΕ,ΘΕΣΣΑΛΟΝΙΚΗΣ,accounting@lekosgroup.com,2310554444,http://holder.esologismoi.gr/,,https://holder.esologismoi.gr/,False,,False,,False,,
0,False,5000,188372303000,HOUSE OF ADVANCED Ο.Ε.,HOUSE OF ADVANCED,803057362,ΟΕ,ΑΤΤΙΚΗΣ,info@houseofadvanced.com,6944996734,,https://houseofadvanced.com/,https://houseofadvanced.com/,False,,False,,False,,
0,False,6474,150643801000,HUBSPOT ADVERTISING Ι.Κ.Ε.,HUBSPOT ADVERTISING,801167475,ΙΚΕ,ΑΤΤΙΚΗΣ,thomiziso@yahoo.gr,2103304656,https://spotadvertising.gr/,,https://spotadvertising.gr/,False,,False,,False,,
0,False,2850,192678528000,ICON SIGNS Ι.Κ.Ε.,,803233990,ΙΚΕ,ΘΕΣΠΡΩΤΙΑΣ,info@plus.com.gr,,https://icon.com.gr,,https://icon.com.gr/,False,,False,,False,,
0,True,786,159763206000,IDEES DIGITAL AGENCY ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,IDEES DIGITAL AGENCY PC,801593894,ΙΚΕ,ΘΕΣΣΑΛΟΝΙΚΗΣ,info@smartpraxis.gr,2312315252,http://ideesdigitalagency.smartpraxis-services.gr ,,https://ideesdigitalagency.smartpraxis-services.gr/,False,,False,,False,,
0,False,5732,17053349000,IFRAME Ο.Ε.,"""iframe""",997861806,ΟΕ,ΙΩΑΝΝΙΝΩΝ,info@iframe.gr,2682024513,,https://iframe.gr/,https://iframe.gr/,False,,False,,False,,
0,True,370,5765601000,IMADRA MEDIA ΥΠΗΡΕΣΙΕΣ ΔΙΑΔΥΚΤΙΟΥ - ΕΚΔΟΤΙΚΗ - ΔΙΑΦΗΜΙΣΤΙΚΗ ΜΟΝΟΠΡΟΣΟΠΗ ΕΤΑΙΡΕΙΑ ΠΕΡΙΩΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ,IMADRA MEDIA ΕΠΕ,999379860,ΕΠΕ,ΑΤΤΙΚΗΣ,IMADRAMEDIA@GMAIL.COM,2109010990,WWW.IMADRA.GR,,https://www.imadra.gr/,False,,False,,False,,
0,False,9613,42175206000,IMPACT I.K.E.,IMPACT (ΙΜΠΑΚΤ),099813073,ΙΚΕ,ΘΕΣΣΑΛΟΝΙΚΗΣ,accountings@impact-adv.gr,2310416126,http://www.impact-adv.gr,,http://impact-adv.gr/,False,,False,,False,,
0,False,3093,159991701000,INFOGRAPHICS ΟΜΟΡΡΥΘΜΗ ΕΤΑΙΡΕΙΑ,INFOGRAPHICS,801605098,ΟΕ,ΑΤΤΙΚΗΣ,info@greekinfographics.com,2109625720,https://greekinfographics.com/,,https://greekinfographics.com/,False,,False,,False,,
0,False,2270,125548440000,INNOVATIVE & OUTSOURCING SERVICES E.E,IN & OUT,800494060,ΕΕ,ΛΑΡΙΣΑΣ,info@in-n-out.gr,2410549215,,https://www.in-n-out.gr/,https://www.in-n-out.gr/,False,,False,,False,,
0,False,5000,178647401000,INTELIO ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ,INTELIO,802562227,ΑΕ,ΑΤΤΙΚΗΣ,george.liapis@primal-res.com,6976043101,,https://www.webhotelier.net/primalres,https://www.webhotelier.net/,False,,False,,False,,
0,False,9497,6208101000,INTELLIGENT MEDIA ΕΤΑΙΡΕΙΑ ΠΡΟΩΘΗΣΗΣ ΚΑΙ  ΔΙΑΦΗΜΙΣΗΣ ΕΤΑΙΡΕΙΑ ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ,INTELLIGENT MEDIA LTD,999332596,ΕΠΕ,ΑΘΗΝΩΝ,info@intelligentmedia.gr,2106856820,,https://www.intelligentmedia.gr/,https://www.intelligentmedia.gr/,False,,False,,False,,
0,False,5000,7070801000,INTERBUS (ΙΝΤΕΡΜΠΑΣ) ΑΝΩΝΥΜΗ ΔΙΑΦΗΜΙΣΤΙΚΗ ΕΤΑΙΡΕΙΑ,INTERBUS (ΙΝΤΕΡΜΠΑΣ) Α.Ε.,998775139,ΑΕ,ΑΤΤΙΚΗΣ,d.konidari@interbus.gr,2106300464,www.interbus.gr,,https://www.interbus.gr/,False,,False,,False,,
0,False,5000,166563303000,INTRIGUE Ι.Κ.Ε.,INTRIGUE,801935770,ΙΚΕ,ΑΤΤΙΚΗΣ,contact@tripment.net,2130428318,,https://www.tripment.net/el/,https://www.tripment.net/el/,False,,False,,False,,
0,False,5000,184413501000,IRLad.net Ε.Ε.,IRLad.net,802875190,ΕΕ,ΑΤΤΙΚΗΣ,mkotsidou@irlad.net,6979901330,,https://irlad.net/,https://irlad.net/,False,,False,,False,,
0,True,629,167667106000,J.TOUNI ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,J.Touni,801988591,ΙΚΕ,ΘΕΣΣΑΛΟΝΙΚΗΣ,k2logistis@gmail.com,2392021596 ,http://jtouni.smartpraxis-services.gr ,,https://jtouni.smartpraxis-services.gr/,False,,False,,False,,
0,False,10027,139400401000,JOB ADVERTISING ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,JOB ADVERTΙSING,800746832,ΙΚΕ,ΑΤΤΙΚΗΣ,yg@jobathens.gr,2108055517,,https://vimeo.com/jobathens,https://vimeo.com/,False,,False,,False,,
0,False,10027,188665909000,JS DIGITAL MARKETING ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,JS DIGITAL MARKETING,803070347,ΙΚΕ,ΑΤΤΙΚΗΣ,info@likenet.gr,2107520258,,https://likenet.gr/,https://likenet.gr/,False,,False,,False,,
0,False,3547,173123401000,KADINOPOULOS INNOVATIONS ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,,802258094,ΙΚΕ,ΑΤΤΙΚΗΣ,contact@kadinopoulos.gr,2102634828,,https://kadinopoulos.gr/,https://kadinopoulos.gr/,False,,False,,False,,
0,True,487,170485803000,KATRINA DIGITAL ADVERTISING ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,,802126699,ΙΚΕ,ΑΤΤΙΚΗΣ,y2.villanueva@me.com,2108143598,https://katrinadigital.fid.gr,,https://katrinadigital.fid.gr/,False,,False,,False,,
0,False,7760,192436506000,KD Consultants Group Ο.Ε.,Bite Agency,803222730,ΟΕ,ΘΕΣΣΑΛΟΝΙΚΗΣ,vn@biteagency.gr,6949612613,,https://biteagency.gr/,https://biteagency.gr/,False,,False,,False,,
0,True,310,126919402000,KOSMO - ΠΡΟΒΟΛΗ ΙΚΕ,KOSMO-PROVOLI IKE,800517899,ΙΚΕ,ΑΤΤΙΚΗΣ,info@kosmoprovoli.gr,2107755330,www.psi-calendars.gr,,https://www.psi-calendars.gr/,False,,False,,False,,
0,False,5000,186360706000,KREATIVE ORGANICS ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,,802965422,ΙΚΕ,ΘΕΣΣΑΛΟΝΙΚΗΣ,kreativeorganicspl@gmail.com,6975519786,https://sites.google.com/view/krorg/home,,https://accounts.google.com/v3/signin/identifier?continue=https://sites.google.com/&followup=https://sites.google.com/&osid=1&passive=1209600&service=wise&flowName=GlifWebSignIn&flowEntry=ServiceLogin&dsh=S354339688:1787078774486057,False,,False,,False,,2106801000 141471401000 147052001000
0,False,7509,146764401000,LAGAAY HELLAS ΜΟΝΟΠΡΟΣΩΠΗ IKE,LAGAAY HELLAS,801005020,ΙΚΕ,ΑΤΤΙΚΗΣ,koutras@gmail.com,2103810884,https://www.lagaay.com,,https://www.lagaay.com/,False,,False,,False,,
0,True,264,141081904000,LAP MEDIA  ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΙΑ,LAP MEDIA ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,800792720,ΙΚΕ,ΘΕΣΣΑΛΟΝΙΚΗΣ,lap@followed.gr,2310345998, https://lapmedia.flwd.digital/,,https://lapmedia.flwd.digital/,False,,False,,False,,
0,True,519,123691601000,LEAD GENERATION ΥΠΗΡΕΣΙΕΣ ΠΛΗΡΟΦΟΡΙΚΗΣ ΚΑΙ ΔΙΑΔΙΚΤΥΟΥ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ,LEAD GENERATION Α.Ε.,997927596,ΑΕ,ΑΤΤΙΚΗΣ,kboudouris@taxiteasy.gr,2109658530,www.spitogatos.gr,,https://www.spitogatos.gr/,False,,False,,False,,
0,False,2967,185632603000,LIGHTCUBE Ε.Ε.,LIGHTCUBE,802933006,ΕΕ,ΑΤΤΙΚΗΣ,flashingdiaries@gmail.com,6984706904,https://lightcube.gr/,,https://lightcube.gr/,False,,False,,False,,
0,False,10027,127851601000,LINKWISE IKE,LINKWISE,800531556,ΙΚΕ,ΑΤΤΙΚΗΣ,a.danas@da-fs.gr,2102419595,https://linkwi.se/gr-el/?gclid=EAIaIQobChMIv9O-sf6-8AIVl-5RCh3aqg9AEAAYASAAEgKxqvD_BwE,,https://linkwi.se/,False,,False,,False,,8347501000
0,False,5768,158324503000,LOS ADGELES Ο.Ε.,LOS ADGELES,801515486,ΟΕ,ΑΤΤΙΚΗΣ,jv@losadgeles.com,6936121000,,https://www.losadgeles.com/,https://www.losadgeles.com/,False,,False,,False,,
0,False,5043,177747501000,M & E PRODUCTIONS ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,,802510882,ΙΚΕ,ΑΤΤΙΚΗΣ,admin@me-productions.gr,2102201813,https://www.me-productions.gr,,https://www.me-productions.gr/,False,,False,,False,,
0,False,1623,154185301000,M.I. EPTAGONON ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,M.I. EPTAGONON ΜΟΝΟΠΡΟΣΩΠΗ ΙΚΕ,801313932,ΙΚΕ,ΑΤΤΙΚΗΣ,d_alpha@otenet.gr,2109959240,http://www.tavernamag.com,,https://www.tavernamag.com/,False,,False,,False,,
