ar_gemi,co_name_el,co_titles_el,afm,legal_type_descr,prefecture_descr,email,phone,url,discovered_url
57632404000,"ΠΑΡΑΜΑΟΥΝΤ Α.Ε. ΑΝΤΙΠΡΟΣΩΠΕΥΣΗ,ΕΜΠΟΡΙΑ ΚΑΙ ΔΙΑΦΗΜΙΣΗ ΠΡΟΙΟΝΤΩΝ",ΠΑΡΑΜΑΟΥΝΤ Α.Ε.,094344078,ΑΕ,ΘΕΣΣΑΛΟΝΙΚΗΣ,info@paramount.gr,2310480790,www.paramount.gr,
58053704000,ORANGE   ΠΑΡΟΧΗΣ ΔΙΑΦΗΜΙΣΤΙΚΩΝ ΥΠΗΡΕΣΙΩΝ Α.Ε,ORANGE A.E      /    B WIRED S.A.,094491017,ΑΕ,ΘΕΣΣΑΛΟΝΙΚΗΣ,chioti@orangeadv.gr,2310330330,www.orangeadv.gr,
58312004000,ΑΝΤΒΑΝΣΝΤ ΑΝΩΝΥΜΗ ΔΙΑΦΗΜΙΣΤΙΚΗ ΕΤΑΙΡΙΑ,ADVANCED AE,099770554,ΑΕ,ΘΕΣΣΑΛΟΝΙΚΗΣ,kalakida@advance.gr advance@advance.gr,948090,www.advance.gr,
58405204000,MAGNA CARTA 7 ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ,MAGNA CARTA 7 A.E.,099773464,ΑΕ,ΘΕΣΣΑΛΟΝΙΚΗΣ,info@foveraprostasia.gr,2310886622,magnacarta7.gr,
58456704000,ΜΕΤΑΓΕΝΕΣΙΣ ΕΤΑΙΡΙΑ ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ,ΜΕΤΑΓΕΝΕΣΙΣ ΕΠΕ,999970766,ΕΠΕ,ΘΕΣΣΑΛΟΝΙΚΗΣ,info@metagenesis.gr,2310522123,www.metadv.gr,
58723404000,TEMPO OMD ΒΟΡΕΙΑΣ ΕΛΛΑΔΟΣ ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ ΠΑΡΟΧΗΣ ΔΙΑΦΗΜΙΣΤΙΚΩΝ ΥΠΗΡΕΣΙΩΝ,TEMPO OMD Β.ΕΛΛΑΔΟΣ ΑΕ,999720071,ΑΕ,ΘΕΣΣΑΛΟΝΙΚΗΣ,maria.kehagia@omc.com,2310322680,http://www.omdnorthgreece.gr,
59009204000,ATRIA - ΔΙΑΦΗΜΙΣΤΙΚΗ Ι.Κ.Ε.,ATRIA,099378396,ΙΚΕ,ΘΕΣΣΑΛΟΝΙΚΗΣ,atria@atria.com.gr,544390,http://www.atria.com.gr,
59029304000,ΑΝΔΡΕΟΥ Γ. ΔΗΜΗΤΡΙΟΣ ΔΙΑΦΗΜΙΣΤΙΚΗ ΜΟΝΟΠΡΟΣΩΠΗ ΕΤΑΙΡΙΑ ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ,NEW COMMUNICATION,998458122,ΕΠΕ,ΘΕΣΣΑΛΟΝΙΚΗΣ,d.andreou@newcom.gr,2310500211,,https://www.newcom.gr/
59076604000,ΣΥΜΒΟΥΛΕΥΤΙΚΗ ΕΠΙΧΕΙΡΗΣΗ ΕΠΙΚΟΙΝΩΝΙΑΣ ENCORE ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ,ENCORE ENTREPRENEURSHIP COMMUNICATION,998305953,ΑΕ,ΘΕΣΣΑΛΟΝΙΚΗΣ,info@encore.com.gr,2310407071,www.encore.com.gr,
59121604000,COLIBRI ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ ΟΠΤΙΚΗΣ ΕΠΙΚΟΙΝΩΝΙΑΣ,COLIBRI,095729947,ΑΕ,ΘΕΣΣΑΛΟΝΙΚΗΣ,welcome@colibri.gr,2310482215,www.colibri.gr,
59173604000,ΓΚΡΑΦ ΟΥΑΝ (GRAPH ONE) ΔΙΑΦΗΜΙΣΤΙΚΗ ΑΝΑΠΤΥΞΗ ΑΝΩΝΥΜΟΣ ΕΤΑΙΡΙΑ,ΓΚΡΑΦ ΟΥΑΝ Α.Ε.,997993194,ΑΕ,ΘΕΣΣΑΛΟΝΙΚΗΣ,INFO@GRAPHONE.GR,2310789030,,https://graphone.gr/
59222504000,Ε ΖΑΡΙΦΗ - Κ. ΣΑΒΒΙΔΗΣ ΟΕ,Trebanal Creative Services,997825137,ΟΕ,ΘΕΣΣΑΛΟΝΙΚΗΣ,info@trebanal.gr,2310415502,,https://trebanal.gr/
59259404000,BLENDER - SKG ΕΠΙΚΟΙΝΩΝΙΕΣ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ,BLENDER Α.Ε.,997994560,ΑΕ,ΘΕΣΣΑΛΟΝΙΚΗΣ,info@blenderskg.gr,2310442104,www.blenderskg.gr,
59269004000,ΑP & P ΕΤΑΙΡΙΑ ΠΑΡΟΧΗΣ ΟΛΟΚΛΗΡΩΜΕΝΩΝ ΥΠΗΡΕΣΙΩΝ ΕΠΙΚΟΙΝΩΝΙΑΣ ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ,AP&P ATHENS A.E.,099796963,ΑΕ,ΘΕΣΣΑΛΟΝΙΚΗΣ,,2310251777,www.pp.e-publications.gr,
59302904000,ΨΗΦΙΑΚΕΣ ΤΟΥΡΙΣΤΙΚΕΣ ΥΠΗΡΕΣΙΕΣ Ε.Ε.,COSMOS DIGITAL INFORMATION Ε.E. ή ΚΟΣΜΟΣ ΨΗΦΙΑΚΗ ΠΛΗΡΟΦΟΡΙΑ Ε.Ε.,997995372,ΕΕ,ΘΕΣΣΑΛΟΝΙΚΗΣ,info@cosmosdigital.gr,2310351610,www.psifiakes.tax3.gr,
59338604000,ΓΕΩΡΓΑΣ Κ.-ΔΑΔΙΟΣ Π. ΚΑΙ ΣΙΑ Ε.Ε.,ΔΥΝΑΜΙΚΗ PROMOTION,998033550,ΕΕ,ΘΕΣΣΑΛΟΝΙΚΗΣ,info@dynamiki-promotion.gr,2310988131,,https://www.dianomi-fylladion.gr/
59722303000,ΕΥΑΓΓΕΛΟΣ ΜΑΚΡΗΣ,,031539597,ΑΤΟΜΙΚΗ,ΑΤΤΙΚΗΣ,emakris@emakris.gr,2109245407,,http://www.emakris.gr/
61307203000,ΜΗΛΙΩΝΗΣ ΙΩΑΝΝΗΣ ΤΟΥ ΚΩΝΣΤΑΝΤΙΝΟΥ,PROPAGANDA GRAPHICS FACTORY THE TASTERS CLUB,046991331,ΑΤΟΜΙΚΗ,ΑΤΤΙΚΗΣ,yiannis@propaganda.com.gr,2106614574,,https://propaganda.com.gr/
61807003000,ΦΙΛΙΑ ΦΛΩΡΕΝΤΙΑ ΤΟΥ ΚΩΝΣΤΑΝΤΙΝΟΥ,LIAISON Creative Commercial Synergies,046603222,ΑΤΟΜΙΚΗ,ΑΤΤΙΚΗΣ,filia@yourliaison.gr,2106142958,,https://www.yourliaison.gr/
62110703000,ΑΛΕΞΑΝΔΡΟΣ ΤΣΟΥΚΑΛΑΣ,MONTEGO S&A,079081259,ΑΤΟΜΙΚΗ,ΑΤΤΙΚΗΣ,info@montego.gr,2109842758,,https://montego.gr/
62696503000,ΝΙΚΟΛΑΟΥ ΚΩΝΣΤΑΝΤΙΝΟΣ ΤΟΥ ΒΑΣΙΛΕΙΟΥ,D. STREAM,035771181,ΑΤΟΜΙΚΗ,ΑΤΤΙΚΗΣ,info@dstream.gr,6956293499,,https://www.dstream.gr/
63341503000,ΛΑΜΠΡΟΣ ΣΩΤΗΡΙΟΥ,OXYGEN DESIGN,129603657,ΑΤΟΜΙΚΗ,ΑΤΤΙΚΗΣ,sotiriou@oxygendesign.gr,2106630483,,https://oxygendesign.gr/
63342403000,ΠΟΘΟΣ ΤΗΛΕΜΑΧΟΣ ΤΟΥ ΓΡΗΓΟΡΙΟΥ,,112646710,ΑΤΟΜΙΚΗ,ΑΤΤΙΚΗΣ,tpothos@aldigron.gr,2103239003,,https://aldigron.gr/
63468403000,ΔΗΜΗΤΡΑ ΒΑΣΙΛΑΚΟΥ,,115921661,ΑΤΟΜΙΚΗ,ΑΤΤΙΚΗΣ,dimitra@metoo.gr,6947690395,,https://www.metoo.gr/
63612703000,ΤΑΟΥΚΤΣΗΣ ΦΩΤΙΟΣ ΤΟΥ ΕΜΜΑΝΟΥΗΛ,,052778002,ΑΤΟΜΙΚΗ,ΑΤΤΙΚΗΣ,f.taouktsis@sg-event.gr,6972006236,,https://www.sg-event.gr/
63874803000,ΗΛΙΑΣ ΗΛΙΟΠΟΥΛΟΣ,SMART MEDIA,104384568,ΑΤΟΜΙΚΗ,ΑΤΤΙΚΗΣ,info@smartmedia.com.gr,2109645203,,https://smartmedia.com.gr/
64439803000,ΛΟΥΡΑΝΤΟΣ ΑΝΤΩΝΙΟΣ ΤΟΥ ΕΜΜΑΝΟΥΗΛ,DESIGNPARK,047975501,ΑΤΟΜΙΚΗ,ΑΤΤΙΚΗΣ,info@designpark.gr,2103317947,,https://designpark.gr/
64599303000,ΓΟΥΝΑΡΗΣ ΑΘΑΝΑΣΙΟΣ ΤΟΥ ΑΝΑΣΤΑΣΙΟΥ,,066457600,ΑΤΟΜΙΚΗ,ΑΤΤΙΚΗΣ,gounaris@idea-no.com,,,https://www.idea-no.com/
64697603000,ΤΣΙΡΙΓΩΤΗΣ ΠΑΝΑΓΙΩΤΗΣ ΤΟΥ ΠΑΡΑΣΚΕΥΑ,,063634104,ΑΤΟΜΙΚΗ,ΑΤΤΙΚΗΣ,info@un-hooked.com,2106004977,,http://un-hooked.com/
64898403000,ΠΑΝΟΥ ΣΕΒΑΣΤΗ ΤΟΥ ΘΕΟΔΩΣΙΟΥ,,061763649,ΑΤΟΜΙΚΗ,ΑΤΤΙΚΗΣ,info@sevipanou.gr,6972325800,,https://sevipanou.gr/
64980303000,STELIOS STELYANOPOULOS,,113518272,ΑΤΟΜΙΚΗ,ΑΤΤΙΚΗΣ,info@2easy4u.gr,2109536634,,http://2easy4u.gr/
65018503000,ΧΡΙΣΤΟΔΟΥΛΟΣ ΓΑΜΠΙΕΡΑΚΗΣ,,078280134,ΑΤΟΜΙΚΗ,ΑΤΤΙΚΗΣ,cg@22design.gr,2109647779,,https://22design.website/
65188803000,ΜΠΑΚΡΑΤΣΑΣ ΒΑΣΙΛΕΙΟΣ ΤΟΥ ΑΘΑΝΑΣΙΟΥ,THINK WITTY,100985198,ΑΤΟΜΙΚΗ,ΑΤΤΙΚΗΣ,info@witty.gr,2109821529,,https://witty.gr/
65267003000,ΓΕΩΡΓΙΟΣ ΓΕΩΡΓΙΑΔΗΣ,,067372637,ΑΤΟΜΙΚΗ,ΑΤΤΙΚΗΣ,accounting@typografika.gr,2106728760,,https://typografika.gr/
65448503000,ΜΟΥΡΙΑΔΟΥ ΞΑΝΘΙΠΠΗ ΤΟΥ ΛΕΩΝΙΔΑ,,079279919,ΑΤΟΜΙΚΗ,ΑΤΤΙΚΗΣ,anthi@frameout.gr,2106994552,,https://frameout.gr/
66099903000,ΠΑΠΑΪΩΑΝΝΟΥ ΘΕΟΔΩΡΟΣ ΤΟΥ ΒΑΣΙΛΕΙΟΥ,OSCAR ENTΕRTAINMENT,047779876,ΑΤΟΜΙΚΗ,ΑΤΤΙΚΗΣ,info@oscarmagic.com,2103830005,,https://oscarmagic.com/
66203603000,ΧΡΗΣΤΟΣ ΜΩΡΑΙΤΗΣ,,077847201,ΑΤΟΜΙΚΗ,ΑΤΤΙΚΗΣ,info@moraites.eu,2130034085,,https://moraites.eu/
66332803000,ΧΡΥΣΑΝΘΗ ΡΕΤΣΟΥ,RED BIKE,128017290,ΑΤΟΜΙΚΗ,ΑΤΤΙΚΗΣ,info@redbike.gr,2109599698,,https://www.redbike.gr/
66465103000,TRYFON GEORGALLIDES,,038557575,ΑΤΟΜΙΚΗ,ΑΤΤΙΚΗΣ,tryfon@georgallidis.com,2108028803,,https://georgallidis.com/
66574903000,ΚΟΛΟΚΥΘΑΣ ΧΡΗΣΤΟΣ ΤΟΥ ΔΗΜΗΤΡΙΟΥ,AESTETIK,113330367,ΑΤΟΜΙΚΗ,ΑΤΤΙΚΗΣ,kolokythas@aestetikdesign.com,2114076577,,https://www.aestetikdesign.com/
66596703000,ΜΙΧΑΗΛ ΛΑΤΣΗΣ,,124681658,ΑΤΟΜΙΚΗ,ΑΤΤΙΚΗΣ,michalis@mldesign.gr,2106536881,,http://mldesign.gr/
67052803000,ΗΛΙΑΣ ΤΣΑΛΔΑΡΗΣ,INNOVATION GROUP,131554870,ΑΤΟΜΙΚΗ,ΑΤΤΙΚΗΣ,et@innovationgroup.gr,2102206402,,https://www.innovationgroup.gr/
67496303000,ΧΑΡΑΛΑΜΠΟΣ ΚΟΥΡΗΣ,F-CONCEPT,114015887,ΑΤΟΜΙΚΗ,ΑΤΤΙΚΗΣ,ckouris@f-concept.com,2105222298,,https://f-concept.com/
67551303000,ΧΑΡΑΛΑΜΠΟΣ ΑΛΕΞΑΝΔΡΟΠΟΥΛΟΣ,OUTSIDERS,105532844,ΑΤΟΜΙΚΗ,ΑΤΤΙΚΗΣ,bob@outsidersweb.eu,2114002437,,https://outsidersweb.eu/
67699803000,ΜΑΣΤΡΟΓΙΑΝΝΟΠΟΥΛΟΣ ΑΝΔΡΕΑΣ ΤΟΥ ΠΑΝΑΓΙΩΤΗ,SKINDESIGN,102872716,ΑΤΟΜΙΚΗ,ΑΤΤΙΚΗΣ,studio@skindesign.gr,,,https://skindesign.gr/
67779403000,ΠΑΡΑΣΚΕΥΗ ΙΩΑΝΝΗ ΧΑΝΙΩΤΗ,H2CONCEPT GRAPHIC DESIGNERS,055660620,ΑΤΟΜΙΚΗ,ΚΥΚΛΑΔΩΝ,voula@h2concept.gr,2289026993,,https://h2concept.gr/
68019603000,ΓΕΩΡΓΙΑ ΠΑΠΑΚΩΣΤΑ,DESIGN 4U,057410915,ΑΤΟΜΙΚΗ,ΑΤΤΙΚΗΣ,info@design4u.com.gr,2110176252,,https://design4u.com.gr/
68150003000,ΑΡΙΣΤΕΙΔΗΣ ΤΣΟΥΤΣΑΣ,,107954194,ΑΤΟΜΙΚΗ,ΑΤΤΙΚΗΣ,aris@bobstudio.gr,2109222001,,https://bobstudio.gr/
68457903000,"ΑΜΑΡΥΣΙΑ ,ΚΕΝΤΡΟ ΤΕΧΝΗΣ,ΤΥΠΟΥ ΚΑΙ ΠΟΛΙΤΙΣΜΟΥ ΜΟΝΟΠΡΟΣΩΠΗ ΕΤΑΙΡΕΙΑ ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ",ΑΜΑΡΥΣΙΑ-Μ. ΕΠΕ,095611970,ΕΠΕ,ΑΘΗΝΩΝ,,2108066507,www.amarysianews.gr,
69007503000,ΝΙΚΟΛΑΟΣ ΤΖΑΝΟΣ & ΣΥΝΕΡΓΑΤΕΣ ΕΤΕΡΟΡΡΥΘΜΟΣ ΕΤΑΙΡΕΙΑ - IDEALOGY,IDEALOGY,999656609,ΕΕ,ΑΘΗΝΩΝ,idealogy@idealogy.gr,2106897610,www.idealogy.gr,
69038603000,Μ ΚΟΕΝ & ΣΙΑ ΕΕ,NEW AGE COMMUNICATIONS,999454089,ΕΕ,ΑΘΗΝΩΝ,fay@newagecom.gr,6948205315,,https://newagecom.gr/
69075403000,ΜΑΡΙΑ ΓΑΛΑΝΗ ΚΑΙ ΣΙΑ Ο.Ε.,,999726481,ΟΕ,ΑΘΗΝΩΝ,ADMIN@ISOGRAMA.GR,2106717822,,https://www.isograma.gr/
69180503000,ΑΡΓΩ ΕΚΔΟΤΙΚΗ - ΔΙΑΦΗΜΙΣΤΙΚΗ ΜΟΝΟΠΡΟΣΩΠΗ ΕΤΑΙΡΕΙΑ ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ,ΑΡΓΩ Μ.Ε.Π.Ε.,095554946,ΕΠΕ,ΑΘΗΝΩΝ,info@ptax.gr,2109515172,www.maregreca.com,
69196103000,ΠΑΝ ΜΠΑΡΜΠΑΛΙΑΣ & ΣΙΑ ΕΕ,IN 8,999242972,ΕΕ,ΑΘΗΝΩΝ,takis@in8.gr,2107628859,,https://in8.gr/
69218403000,ΚΑΡΑΜΠΑΤΖΟΣ ΑΛΕΞΑΝΔΡΟΣ ΕΤΕΡΟΡΡΥΘΜΟΣ ΕΤΑΙΡΙΑ,YELLOW E.E.,999278495,ΕΕ,ΑΘΗΝΩΝ,alex@yelloworks.gr,2106725831,www.yelloworks.gr,
69255503000,Μ ΧΑΤΖΗΚΩΝΣΤΑΝΤΗ & ΣΙΑ ΟΕ,MADE ATHENS OE,998854468,ΟΕ,ΑΘΗΝΩΝ,nikos@allgreekvillas.com,2106533870,,https://allgreekvillas.com/
69296003000,ΟΜΑΔΑ ΣΥΜΠΡΑΞΙΣ Ι.Κ.Ε.,ΟΜΑΔΑ ΣΥΜΠΡΑΞΙΣ,998626109,ΙΚΕ,ΑΘΗΝΩΝ,finance@sympraxis.eu,2107248644,https://sympraxis.eu/cms/home-5/,
69372503000,ΑΝΤΩΝΗΣ & ΜΑΡΓΑΡΙΤΑ ΔΡΙΛΛΙΑ Ο.Ε.,EASY DOT O.Ε,999276373,ΟΕ,ΑΘΗΝΩΝ,drilliant@ez-dot.com,2102790096,,https://ez-dot.com/
69552403000,ADDICTAD Ι.Κ.Ε.,ADDICTAD TO CREATION,998187920,ΙΚΕ,ΑΘΗΝΩΝ,financial@addictad.gr,2106852940,,https://addictad.gr/
69570903000,ΙΔΕΑ ΔΙΑΦΗΜΙΣΤΙΚΗ ΜΟΝΟΠΡΟΣΩΠΗ ΕΤΑΙΡΕΙΑ ΠΕΡΙΩΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ,ΙΔΕΑ ΔΙΑΦΗΜΙΣΤΙΚΗ Μ.Ε.Π.Ε.,998415030,ΕΠΕ,ΑΘΗΝΩΝ,,2108250408,www.advidea.gr,
69585203000,“ΧΑΡΑΛΑΜΠΟΠΟΥΛΟΣ ΙΩΑΝΝΗΣ ΚΑΙ ΣΙΑ ΙΚΕ”,,998403043,ΙΚΕ,ΑΘΗΝΩΝ,john@outlinenet.com,2109233344,,https://outlinenet.com/
69630103000,ΚΩΝΣΤΑΝΤΙΝΟΣ ΣΤΡΑΤΗΣ ΚΑΙ ΣΙΑ ΕΕ,,998708662,ΕΕ,ΑΘΗΝΩΝ,despoina@reproductions.gr,2106818095,,https://reproductions.gr/
69791903000,ΣΩΤΗΡΙΟΣ ΓΚΟΤΣΗΣ & ΣΙΑ Ε.Ε.,ADC ΕΕ,997954156,ΕΕ,ΑΘΗΝΩΝ,,2106895371,www.adc1.gr,
69799903000,PROGRESSIVEPR ΔΙΑΦΗΜΙΣΕΙΣ-ΔΗΜΟΣΙΕΣ ΣΧΕΣΕΙΣ ΜΟΝΟΠΡΟΣΩΠΗ ΕΤΑΙΡΕΙΑ ΠΕΡΙΩΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ,PROGRESSIVEPR Μ.Ε.Π.Ε.,998107280,ΕΠΕ,ΑΘΗΝΩΝ,pchantzi@progressivecosmos.com,2107247300,http://www.progressivepr.gr,
69831803000,IMAGINE MORE ΔΙΑΦΗΜΙΣΤΙΚΕΣ ΥΠΗΡΕΣΙΕΣ ΜΟΝΟΠΡΟΣΩΠΗ ΕΤΑΙΡΙΑ ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ,IMAGINE MORE ΜΟΝΟΠΡΟΣΩΠΗ ΕΠΕ ΑΓΓΛ IMAGINE MORE LTD,998320004,ΕΠΕ,ΑΤΤΙΚΗΣ,roula.vogiantzi@isarisoffice.gr,2109594312,www.imaginmore.gr,
69869803000,PLASIS Ι.Κ.Ε.,PLASIS,999318368,ΙΚΕ,ΑΘΗΝΩΝ,kmar@plasis.gr,2106801557,CULTURENOW.GR,
69884503000,TARGET - ΔΙΑΝΟΜΕΣ ΜΟΝΟΠΡΟΣΩΠΗ ΕΤΑΙΡΕΙΑ ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ,Targetdianomes,997870679,ΕΠΕ,ΑΘΗΝΩΝ,tsiolis1987@gmail.com,6936973310,www.targetdianomes.gr,
69950103000,WIN TO WIN O.E.,WIN TO WIN,998109235,ΟΕ,ΑΤΤΙΚΗΣ,info@wintowin.gr,2103608609,http://www.wintowin.gr,
70012403000,NOVUS ADVERTISING ΜΟΝΟΠΡΟΣΩΠΗ ΕΤΑΙΡΕΙΑ ΠΕΡΙΩΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ,NOVUS MEDIA Μ.Ε.Π.Ε.,997715981,ΕΠΕ,ΑΤΤΙΚΗΣ,info@novusevents.gr,2118003207,www.novusmedia.gr,
70078324000,ΑΦΟΙ ΛΕΟΝΤΑΡΙΤΗ Ο.Ε.,Γραμικό + Ντιζάιν - Gramiko + design,999518077,ΟΕ,ΖΑΚΥΝΘΟΥ,info@gramikodesign.gr,2695044013,,https://gramikodesign.gr/
72694120000,ΚΑΒΟΥΚΛΗΣ ΜΙΧΑΗΛ,M.G.K.,131015688,ΑΤΟΜΙΚΗ,ΔΩΔΕΚΑΝΗΣΟΥ,kavuklis@mgk.com.gr,2241030486,,https://www.mgk.com.gr/el/homepage-2/
73090620000,ΜΠΑΚΙΡΗΣ ΣΥΜΜΕΤΟΧΩΝ ΕΠΕ,,998349544,ΕΠΕ,ΔΩΔΕΚΑΝΗΣΟΥ,info@forotec.gr,,www.mpakiris.net,
73346020000,Φ.ΣΠΑΝΟΥ-Π.ΒΛΑΧΟΥ Ο.Ε.,HIGHLIGHT O.E.,997869146,ΟΕ,ΔΩΔΕΚΑΝΗΣΟΥ,info@highlight.gr,,,https://www.highlight.gr/
75367058000,NEXT STEP ΑΝΑΠΤΥΞΗ ΚΑΙ ΟΡΓΑΝΩΣΗ ΕΠΙΧΕΙΡΗΣΕΩΝ ΜΟΝΟΠΡΟΣΩΠΗ ΕΤΑΙΡΕΙΑ ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ,NEXT STEP Μ. Ε.Π.Ε.,999578596,ΕΠΕ,ΧΑΝΙΩΝ,info@nextstep.gr,2821023323,www.nextstepltd.gr,
75774027000,ΜΕΤΑΞΑΡΑΚΗ ΑΙΚΑΤΕΡΙΝΗ ΤΟΥ ΕΜΜΑΝΟΥΗΛ,MKS ΔΙΑΦΗΜΙΣΤΙΚΗ,026786344,ΑΤΟΜΙΚΗ,ΗΡΑΚΛΕΙΟΥ,katerina@mksadv.gr,2810285542,,https://mksadv.gr/
76109727000,ΠΙΝΑΚΟΥΛΑΚΗΣ ΚΙΜΩΝ ΤΟΥ ΝΙΚΟΛΑΟΥ,,041977187,ΑΤΟΜΙΚΗ,ΗΡΑΚΛΕΙΟΥ,kimon@kimon.gr,2810286177,,https://www.kimon.gr/
76314027000,ΣΤΥΛΙΑΝΑΚΗ ΜΑΡΙΑ ΤΟΥ ΝΙΚΟΛΑΟΥ,ΒΑΘΥ ΜΠΛΕ,045080992,ΑΤΟΜΙΚΗ,ΗΡΑΚΛΕΙΟΥ,info@deepbluedesign.gr,2810344214,,https://deepbluedesign.gr/
76411727000,ΔΡΑΓΟΥΜΑΝΑΚΗΣ ΓΕΩΡΓΙΟΣ ΤΟΥ ΙΩΑΝΝΗ,ΔΕΛΤΑGRAPHIX - DELTAGRAPHIX,046758637,ΑΤΟΜΙΚΗ,ΗΡΑΚΛΕΙΟΥ,info@deltaprint.gr,2810333899,,https://deltagraphix.gr/
76655027000,ΜΑΚΡΥΔΑΚΗΣ ΕΥΑΓΓΕΛΟΣ ΤΟΥ ΣΑΒΒΑ,AX-EASY,059995982,ΑΤΟΜΙΚΗ,ΗΡΑΚΛΕΙΟΥ,info@ax-easy.com,2810228664,,https://www.ax-easy.com/
77048227000,ΒΟΓΑΝΑΤΣΗ ΜΑΡΙΝΑ - ΜΠΙΛΛΗ ΚΩΝΣΤΑΝΤΙΑ Ο.Ε.,ARS NOVA,084212375,ΟΕ,ΗΡΑΚΛΕΙΟΥ,info@arsnova.gr,2810220711,,https://arsnova.gr/
77210527000,PROMOTION PLUS ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,PROMOTION PLUS ΙΚΕ,099708170,ΙΚΕ,ΗΡΑΚΛΕΙΟΥ,vanaplus@otenet.gr,2810257657,www.promotionplus.gr,
77329027000,ΠΑΠΑΔΑΚΗ ΣΟΦΙΑ ΤΟΥ ΓΕΩΡΓΙΟΥ,,103838991,ΑΤΟΜΙΚΗ,ΗΡΑΚΛΕΙΟΥ,info@footwork.gr,6970839921,,https://footwork.gr/
77330827000,ΦΙΟΡΕΤΖΗΣ ΔΗΜΗΤΡΙΟΣ ΤΟΥ ΚΩΝΣΤΑΝΤΙΝΟΥ,DESIGNIDEAS,103842390,ΑΤΟΜΙΚΗ,ΗΡΑΚΛΕΙΟΥ,info@designideas.gr,2810242222,,https://www.designideas.gr/site/
77622827000,ΔΗΜΗΤΡΗΣ ΣΓΟΥΡΟΣ ΚΑΙ ΝΙΚΟΛΑΟΣ ΜΑΚΡΟΓΑΜΒΡΑΚΗΣ Ο.Ε.,DOT CREATIVE STUDIO,997790121,ΟΕ,ΗΡΑΚΛΕΙΟΥ,dsgouros@dotcs.net,2811107536,www.dotcreativestudio.net,
78311342000,PROMOLINE ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ ΓΡΑΦΙΚΩΝ ΤΕΧΝΩΝ ΚΑΙ ΕΚΔΟΣΕΩΝ,ΕΝΤΕΛΕΧΕΙΑ,094368328,ΑΕ,ΛΕΣΒΟΥ,PROMOLINE@LES.FORTHNET.GR,2251044054,www.promolinesa.eu,
83326202000,ΙΝΚ ΕΤΑΙΡΕΙΑ ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ,INK DESIGN,095354807,ΕΠΕ,ΑΘΗΝΩΝ,info@ink.gr,2102281201,www.ink.gr,
84087102000,ΛΑΜΠΡΟΥΛΗ ΦΑΝΗ ΤΟΥ ΠΑΥΛΟΥ,,035358962,ΑΤΟΜΙΚΗ,ΑΤΤΙΚΗΣ,info@labrouli.gr,,,https://labrouli.gr/
84368302000,ΑΛΕΞΟΠΟΥΛΟΣ ΚΑΙ ΣΙΑ ΟΕ,MOD,084017244,ΟΕ,ΑΤΤΙΚΗΣ,dimal@modad.gr,2108225646,http://www.modad.gr,
84639002000,ΑΡΒΑΝΙΤΑΚΗ ΑΘΑΝΑΣΙΑ ΤΟΥ ΙΩΑΝΝΗ,ΖΕΥΞΙΣ CREATIVE-ΑΡΒΑΝΙΤΑΚΗ ΑΘΑΝΑΣΙΑ,047174851,ΑΤΟΜΙΚΗ,ΑΤΤΙΚΗΣ,arvanitaki@zefxis.eu,2107620971,,https://zefxiscreative.gr/
84755702000,A.G. HELLAS ΑΝΩΝΥΜΗ ΔΙΑΦΗΜΙΣΤΙΚΗ ΤΟΥΡΙΣΤΙΚΗ ΞΕΝΟΔΟΧΕΙΑΚΗ ΕΤΑΙΡΕΙΑ,A.G. HELLAS,094319997,ΑΕ,ΑΘΗΝΩΝ,alexalivizatos@gmail.com,2107512710,www.aghellas.gr,
84798602000,Α & Β ADVERTISING ΕΤΑΙΡΕΙΑ ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ,,095422765,ΕΠΕ,ΑΤΤΙΚΗΣ,logistirio@abad.gr,2108100790,http//abadvertising.i-go.gr,
